1,1,1,4,0
1,1,3,4,0
1,2,1,4,0
1,2,3,4,0
1,1,1,8,0
1,1,3,8,0
1,2,1,8,0
1,2,3,8,0
1,1,1,16,0.0531915
1,1,3,16,0.1
1,2,1,16,0.141509
1,2,3,16,0.178571
